Date,Open,High,Low,Close,Volume,Adj Close
2014-05-15,3254.1001,3294.85205,3205.24805,3272.448,4204500,684.34492
2014-05-14,3250.24805,3265.00,3217.14795,3254.1001,2592300,680.50795
2014-05-13,3183.00,3275.00,3183.00,3265.24805,3649900,682.83925
2014-05-12,3118.19995,3186.50,3105.052,3175.1001,3522100,663.98722
2014-05-09,3065.00,3125.00,3052.85205,3111.448,3089700,650.67608
2014-05-08,3070.00,3088.3999,3046.448,3065.30005,4580900,641.02547
2014-05-07,3151.00,3170.00,3050.00,3067.35205,7798000,641.4546
2014-05-06,3176.8999,3184.50,3155.00,3165.14795,2283000,661.90599
2014-05-05,3192.00,3233.00,3174.552,3176.8999,2098300,664.3636
2014-05-02,3185.00,3247.00,3185.00,3219.69995,2382100,673.31408
2014-05-01,3180.80005,3180.80005,3180.80005,3180.80005,000,665.17921
2014-04-30,3177.64795,3190.00,3171.00,3180.80005,3870900,665.17921
2014-04-29,3183.00,3195.00,3171.00,3177.75195,2417700,664.54178
2014-04-28,3169.00,3193.00,3165.00,3178.052,3021200,664.60453
2014-04-25,3188.00,3200.00,3163.35205,3175.6001,2981400,664.09178
2014-04-24,3172.64795,3172.64795,3172.64795,3172.64795,000,663.47442
2014-04-23,3174.052,3191.85205,3164.00,3172.64795,6008300,663.47442
2014-04-22,3172.052,3200.00,3142.3999,3150.64795,3313400,658.8737
2014-04-21,3210.00,3220.00,3170.00,3182.948,3059800,665.62839
2014-04-18,3192.052,3192.052,3192.052,3192.052,000,667.53225
2014-04-17,3180.00,3210.052,3158.35205,3192.052,4195900,667.53225
2014-04-16,3241.948,3241.948,3147.50,3157.30005,6599100,660.26481
2014-04-15,3332.19995,3388.00,3247.50,3259.80005,10391100,681.69994
2014-04-14,3235.14795,3235.14795,3235.14795,3235.14795,000,676.54462
2014-04-11,3210.00,3255.6001,3165.00,3235.14795,9339100,676.54462
2014-04-10,3254.50,3257.75195,3186.14795,3201.19995,10631600,669.4453
2014-04-09,3281.052,3309.80005,3230.50,3254.552,5332300,680.60246
2014-04-08,3293.3999,3293.3999,3293.3999,3293.3999,000,688.72645
2014-04-07,3298.00,3314.448,3256.00,3293.3999,3548700,688.72645
2014-04-04,3351.00,3356.00,3306.1001,3316.052,1962700,693.46354
2014-04-03,3339.50,3348.00,3319.052,3338.14795,2350100,698.08431
2014-04-02,3348.80005,3350.00,3310.50,3322.052,2822200,694.71827
2014-04-01,3283.052,3325.00,3275.00,3313.948,4314100,693.02354
2014-03-31,3285.30005,3304.948,3230.052,3282.80005,4588400,686.50978
2014-03-28,3240.1001,3279.00,3227.30005,3262.6001,3573400,682.2855
2014-03-27,3248.00,3262.8999,3215.948,3231.052,6799600,675.68806
2014-03-26,3260.00,3268.948,3230.6001,3248.8999,4229200,679.42047
2014-03-25,3248.00,3279.69995,3246.00,3254.3999,3774000,680.57065
2014-03-24,3272.19995,3318.448,3270.00,3275.80005,4080100,685.04592
2014-03-21,3330.00,3338.00,3270.50,3305.64795,6190100,691.28781
2014-03-20,3270.00,3349.50,3270.00,3303.052,4011500,690.74493
2014-03-19,3350.00,3357.85205,3238.75195,3271.75195,7888900,684.19937
2014-03-18,3400.00,3411.8999,3340.00,3350.552,5902100,700.67829
2014-03-17,3394.14795,3394.14795,3394.14795,3394.14795,000,709.79521
2014-03-14,3340.00,3403.8999,3335.052,3394.14795,5583700,709.79521
2014-03-13,3420.00,3439.8999,3340.00,3357.6001,20395400,702.15221
2014-03-12,3673.3999,3703.35205,3652.00,3671.30005,1970000,767.75416
2014-03-11,3653.00,3708.8999,3631.052,3675.35205,2062100,768.60153
2014-03-10,3729.69995,3729.69995,3645.30005,3671.6001,3716200,767.8169
2014-03-07,3827.00,3834.00,3708.30005,3740.30005,7536300,782.18366
2014-03-06,3838.00,3849.948,3817.35205,3831.8999,3113100,801.33932
2014-03-05,3827.8999,3844.3999,3809.8999,3821.69995,2471700,799.20627
2014-03-04,3770.00,3824.448,3761.8999,3799.552,3468900,794.57462
2014-03-03,3825.00,3849.948,3791.948,3798.24805,3602000,794.30193
2014-02-28,3761.1001,3837.14795,3761.1001,3824.85205,4919700,799.86545
2014-02-27,3807.50,3807.50,3807.50,3807.50,000,796.23673
2014-02-26,3780.00,3817.80005,3772.1001,3807.50,3676000,796.23673
2014-02-25,3755.00,3792.1001,3755.00,3782.8999,4049700,791.09228
2014-02-24,3746.00,3753.69995,3730.00,3749.8999,2178800,784.19121
2014-02-21,3736.00,3755.3999,3727.24805,3750.69995,2758900,784.35852
2014-02-20,3744.8999,3744.8999,3706.00,3711.24805,4408400,776.10821
2014-02-19,3695.64795,3762.00,3695.1001,3753.3999,3532100,784.92314
2014-02-18,3647.00,3694.6001,3647.00,3682.00,2489100,769.99177
2014-02-17,3685.00,3685.00,3648.85205,3658.14795,6784900,765.00375
2014-02-14,3615.552,3664.00,3603.24805,3644.30005,2981000,762.10783
2014-02-13,3604.80005,3617.948,3580.052,3585.80005,1794100,749.87412
2014-02-12,3600.50,3627.448,3593.19995,3600.1001,2104300,752.86459
2014-02-11,3584.00,3622.00,3573.50,3596.24805,2916700,752.05904
2014-02-10,3579.8999,3586.00,3557.50,3573.80005,3024700,747.36464
2014-02-07,3587.00,3601.85205,3548.85205,3566.552,3775700,745.84891
2014-02-06,3572.00,3583.00,3541.00,3563.69995,2874900,745.25248
2014-02-05,3580.00,3589.00,3542.75195,3581.24805,2163400,748.92219
2014-02-04,3581.00,3591.948,3546.552,3561.1001,2267500,744.70879
2014-02-03,3685.00,3692.00,3624.80005,3629.14795,2192000,758.93917
2014-01-31,3700.00,3739.75195,3686.552,3701.1001,2684900,773.98604
2014-01-30,3703.69995,3716.69995,3660.00,3704.24805,3591800,774.64435
2014-01-29,3666.00,3743.69995,3653.64795,3717.80005,4051000,777.47839
2014-01-28,3707.00,3708.69995,3666.85205,3675.1001,7054200,768.54884
2014-01-27,3720.00,3763.8999,3711.19995,3732.19995,4049500,780.48974
2014-01-24,3765.00,3796.948,3754.69995,3758.14795,3438200,785.91607
2014-01-23,3784.1001,3799.00,3760.85205,3792.50,3953600,793.09988
2014-01-22,3741.19995,3778.00,3740.052,3765.8999,3384800,787.53719
2014-01-21,3750.00,3770.00,3718.35205,3758.35205,6051200,785.95875
2014-01-20,3712.00,3759.948,3704.448,3749.30005,4880900,784.06577
2014-01-17,3729.00,3764.64795,3720.00,3729.75195,12833900,779.97781
2014-01-16,3699.00,3737.448,3693.64795,3725.052,8804100,778.99494
2014-01-15,3695.30005,3724.35205,3681.00,3712.052,8565000,776.27634
2014-01-14,3645.00,3695.00,3640.448,3686.75195,3712900,770.98551
2014-01-13,3582.00,3675.00,3582.00,3665.00,8559900,766.43667
2014-01-10,3490.00,3575.00,3448.00,3551.24805,15129000,742.64849
2014-01-09,3440.00,3482.00,3417.85205,3450.80005,6295400,721.64248
2014-01-08,3461.00,3475.00,3421.00,3428.1001,4495100,716.8954
2014-01-07,3519.052,3525.8999,3446.69995,3457.14795,3856800,722.96998
2014-01-06,3575.1001,3580.50,3468.6001,3517.8999,5549100,735.67462
2014-01-03,3475.00,3575.00,3454.24805,3565.14795,5023100,745.55529
2014-01-02,3463.24805,3508.00,3463.24805,3480.552,2202300,727.86431
2014-01-01,3492.00,3499.00,3462.052,3468.00,739300,725.23939
2013-12-31,3500.00,3521.69995,3480.24805,3485.64795,1795400,728.92999
2013-12-30,3567.69995,3575.00,3475.00,3502.35205,5931700,732.4232
2013-12-27,3530.00,3572.00,3529.948,3561.30005,3691000,744.7506
2013-12-26,3487.00,3534.3999,3483.75195,3520.64795,3434900,736.2493
2013-12-25,3486.3999,3486.3999,3486.3999,3486.3999,000,729.08724
2013-12-24,3486.00,3502.8999,3466.1001,3486.3999,3554900,729.08724
2013-12-23,3500.00,3539.8999,3460.552,3468.448,4422900,725.33308
2013-12-20,3525.00,3573.00,3508.3999,3551.35205,4342700,742.67024
2013-12-19,3462.50,3544.948,3455.00,3512.24805,3665700,734.49269
2013-12-18,3450.00,3473.75195,3447.50,3457.448,4591600,723.03272
2013-12-17,3445.1001,3484.8999,3445.1001,3456.35205,5356900,722.80354
2013-12-16,3380.00,3464.00,3353.80005,3452.24805,5058800,721.94529
2013-12-13,3345.00,3380.00,3345.00,3373.85205,4157800,705.55087
2013-12-12,3364.3999,3385.69995,3348.00,3363.85205,2760100,703.45964
2013-12-11,3365.00,3381.69995,3340.00,3374.35205,3128400,705.65543
2013-12-10,3335.00,3389.85205,3331.552,3370.85205,6172900,704.9235
2013-12-09,3365.00,3384.052,3321.052,3338.80005,4428300,698.22068
2013-12-06,3339.052,3349.00,3318.19995,3325.80005,3272400,695.50208
2013-12-05,3380.00,3399.00,3342.00,3351.30005,3158500,700.83472
2013-12-04,3350.00,3386.00,3336.80005,3365.35205,4221500,703.77332
2013-12-03,3320.00,3359.50,3320.00,3348.75195,3500600,700.30185
2013-12-02,3352.00,3376.8999,3325.1001,3338.69995,2355600,698.19975
2013-11-29,3336.00,3366.00,3310.00,3354.552,2705700,701.51478
2013-11-28,3301.3999,3338.00,3265.00,3327.80005,3749900,695.92032
2013-11-27,3320.00,3335.85205,3285.80005,3293.30005,3389800,688.70557
2013-11-26,3320.00,3349.00,3292.64795,3316.19995,3660500,693.49447
2013-11-25,3352.00,3378.80005,3307.00,3326.00,2853600,695.54389
2013-11-22,3346.00,3375.00,3336.00,3347.6001,1360400,700.06098
2013-11-21,3396.00,3400.00,3313.1001,3344.35205,4247700,699.38173
2013-11-20,3409.00,3443.30005,3395.00,3402.19995,2153300,711.47907
2013-11-19,3406.00,3448.00,3400.052,3442.948,4487600,720.00044
2013-11-18,3391.00,3415.00,3387.85205,3404.1001,3163200,711.87644
2013-11-15,3354.24805,3354.24805,3354.24805,3354.24805,000,701.45122
2013-11-14,3352.30005,3375.00,3350.052,3354.24805,2171700,701.45122
2013-11-13,3316.052,3358.6001,3316.052,3332.052,2343700,696.80951
2013-11-12,3362.50,3375.00,3328.1001,3336.85205,3226000,697.81331
2013-11-11,3350.00,3398.00,3340.1001,3362.6001,3901600,703.19782
2013-11-08,3350.00,3389.19995,3350.00,3360.052,4308000,702.66496
2013-11-07,3321.64795,3399.948,3313.6001,3357.6001,3596300,702.15221
2013-11-06,3275.30005,3312.19995,3275.30005,3306.14795,1852300,691.39237
2013-11-05,3252.00,3290.552,3233.00,3265.85205,2660100,682.96556
2013-11-04,3276.69995,3276.69995,3276.69995,3276.69995,000,685.23411
2013-11-01,3300.00,3315.00,3269.3999,3276.69995,3083300,685.23411
2013-10-31,3304.30005,3328.00,3296.19995,3309.8999,4843700,692.17699
2013-10-30,3311.00,3338.85205,3307.448,3323.8999,2795500,695.10471
2013-10-29,3319.50,3364.948,3306.75195,3335.6001,2600100,697.5515
2013-10-28,3317.19995,3334.8999,3293.14795,3323.448,1706200,695.01021
2013-10-25,3328.00,3350.00,3306.30005,3331.552,3005600,696.70495
2013-10-24,3302.30005,3375.00,3290.052,3308.75195,3240200,691.93693
2013-10-23,3320.00,3338.80005,3279.00,3324.80005,3280700,695.29295
2013-10-22,3338.00,3364.19995,3325.3999,3342.35205,3604300,698.96349
2013-10-21,3333.00,3377.69995,3265.1001,3335.448,4691600,697.51969
2013-10-18,3286.00,3323.8999,3261.00,3314.552,5472300,693.14985
2013-10-17,3330.19995,3357.8999,3260.00,3268.50,5756500,683.51931
2013-10-16,3354.80005,3354.80005,3354.80005,3354.80005,000,684.83681
2013-10-15,3324.00,3367.052,3312.80005,3354.80005,4610600,684.83681
2013-10-14,3256.00,3335.552,3256.00,3324.35205,6115800,678.62126
2013-10-11,3335.00,3338.00,3156.80005,3274.50,20645300,668.44465
2013-10-10,3125.1001,3160.948,3090.75195,3127.6001,8717300,638.45703
2013-10-09,3027.00,3131.3999,3010.00,3109.85205,8685800,634.83401
2013-10-08,3040.30005,3052.00,3022.30005,3034.14795,8991400,619.38004
2013-10-07,3015.00,3039.75195,3006.3999,3021.85205,4897600,616.87
2013-10-04,3026.24805,3039.00,3005.00,3016.3999,3676400,615.75702
2013-10-03,3035.00,3047.00,3020.00,3037.14795,7343300,619.99245
2013-10-02,3015.00,3015.00,3015.00,3015.00,000,615.47125
2013-10-01,3030.00,3038.30005,3003.00,3015.00,2655100,615.47125
2013-09-30,3020.19995,3055.00,2997.552,3013.00,4339500,615.06298
2013-09-27,3024.00,3051.00,2991.00,3006.6001,2850700,613.75652
2013-09-26,3034.00,3036.85205,3001.00,3012.30005,5341200,614.92009
2013-09-25,3031.80005,3035.00,2992.64795,3009.64795,4040300,614.3787
2013-09-24,3030.00,3031.00,2996.8999,3015.1001,5876100,615.49168
2013-09-23,3005.00,3043.948,3001.052,3019.3999,4443100,616.36943
2013-09-20,3000.00,3032.00,2983.50,2995.14795,3995800,611.41872
2013-09-19,2999.00,3035.00,2992.30005,3019.00,7663900,616.2878
2013-09-18,3025.00,3029.24805,3005.00,3017.14795,3719900,615.90972
2013-09-17,3017.00,3029.948,2991.00,3022.6001,4013600,617.02271
2013-09-16,3025.00,3057.948,2980.1001,2993.3999,3166000,611.06188
2013-09-13,3060.24805,3065.85205,3013.30005,3028.052,4627600,618.13564
2013-09-12,3105.00,3119.1001,3048.00,3065.85205,3478700,625.852
2013-09-11,3145.00,3172.948,3107.75195,3119.1001,4572800,636.72187
2013-09-10,3032.00,3188.00,3032.00,3158.8999,10939500,644.84646
2013-09-09,3029.052,3029.052,3029.052,3029.052,000,618.33978
2013-09-06,3005.8999,3071.8999,3005.8999,3029.052,6732900,618.33978
2013-09-05,3096.69995,3096.69995,2995.1001,3004.80005,4728500,613.38907
2013-09-04,3059.69995,3139.8999,3055.6001,3112.69995,4489700,635.41537
2013-09-03,3072.00,3094.50,3016.80005,3033.69995,3133600,619.28859
2013-09-02,3077.1001,3127.6001,3064.6001,3085.8999,2562500,629.9445
2013-08-30,3092.00,3122.8999,3037.50,3105.85205,6339200,634.01746
2013-08-29,3070.00,3126.948,3061.00,3104.6001,10043100,633.76189
2013-08-28,3052.00,3130.00,3052.00,3116.24805,7164800,636.13966
2013-08-27,3032.00,3080.00,3031.8999,3056.052,4262700,623.85146
2013-08-26,3019.948,3049.85205,3008.50,3030.69995,2785700,618.67618
2013-08-23,3005.00,3019.948,2982.30005,3000.69995,2749400,612.55209
2013-08-22,2989.00,3036.448,2964.00,3020.19995,5482900,616.53275
2013-08-21,2994.80005,2994.80005,2922.1001,2958.75195,3763200,603.98898
2013-08-20,3020.00,3021.00,2982.50,3006.64795,5181000,613.76629
2013-08-19,2990.1001,3026.948,2950.948,3005.00,2629600,613.42989
2013-08-16,3020.00,3039.948,2967.64795,2978.3999,6043800,607.99984
2013-08-15,3069.64795,3069.64795,3069.64795,3069.64795,000,626.62689
2013-08-14,3070.00,3094.8999,3042.552,3069.64795,4605600,626.62689
2013-08-13,3008.1001,3094.00,3008.00,3083.6001,5167100,629.47503
2013-08-12,2976.00,3020.00,2971.00,3005.3999,3797100,613.51152
2013-08-09,2964.552,2964.552,2964.552,2964.552,000,605.17298
2013-08-08,2940.00,2978.00,2940.00,2964.552,2882600,605.17298
2013-08-07,2975.00,3002.80005,2951.24805,2963.35205,3251800,604.92802
2013-08-06,3008.00,3012.00,2951.052,2987.35205,5015900,609.8273
2013-08-05,2998.80005,3025.00,2996.50,3009.052,4251300,614.25705
2013-08-02,2985.00,3020.00,2981.1001,3008.80005,5981100,614.20561
2013-08-01,2988.00,2995.14795,2956.75195,2974.64795,4345300,607.23393
2013-07-31,2969.00,2991.6001,2928.19995,2969.64795,5903600,606.21325
2013-07-30,2931.00,2973.00,2931.00,2955.69995,3168100,603.36595
2013-07-29,2910.00,2944.00,2910.00,2921.19995,2181400,596.32325
2013-07-26,2930.00,2953.00,2902.6001,2913.30005,3449800,594.71059
2013-07-25,2909.00,2945.35205,2901.00,2915.30005,3588800,595.11886
2013-07-24,2880.00,2927.00,2880.00,2908.6001,2437600,593.75116
2013-07-23,2890.00,2917.14795,2890.00,2901.948,3084200,592.39322
2013-07-22,2822.19995,2894.8999,2822.00,2876.75195,3375500,587.24979
2013-07-19,2803.00,2865.00,2803.00,2847.448,8201400,581.26779
2013-07-18,2754.00,2817.50,2738.85205,2800.75195,6539300,571.73542
2013-07-17,2731.64795,2758.35205,2731.64795,2750.85205,3287500,561.54904
2013-07-16,2702.052,2770.6001,2681.052,2728.80005,3150700,557.04742
2013-07-15,2785.052,2790.00,2728.30005,2742.69995,6437100,559.8849
2013-07-12,2781.14795,2905.6001,2750.00,2804.19995,26436500,572.43929
2013-07-11,2535.00,2563.448,2509.75195,2528.35205,7852400,516.12869
2013-07-10,2505.00,2520.00,2493.00,2501.14795,3432700,510.57534
2013-07-09,2481.00,2514.00,2481.00,2498.19995,4305600,509.97355
2013-07-08,2485.00,2494.00,2460.50,2468.14795,2707500,503.83884
2013-07-05,2467.00,2483.552,2438.69995,2456.19995,2168600,501.39982
2013-07-04,2433.00,2475.14795,2420.00,2468.00,2605300,503.80864
2013-07-03,2401.00,2451.8999,2392.6001,2404.50,2674900,490.84598
2013-07-02,2448.1001,2463.552,2400.00,2403.948,2555400,490.73329
2013-07-01,2469.00,2473.50,2441.1001,2451.00,2104500,500.33832
2013-06-28,2471.19995,2507.75195,2424.00,2498.85205,5853600,510.10667
2013-06-27,2421.00,2499.948,2412.6001,2482.80005,5335400,506.82987
2013-06-26,2391.6001,2414.6001,2371.64795,2399.3999,2783600,489.80486
2013-06-25,2380.00,2386.85205,2345.00,2373.8999,2895300,484.59938
2013-06-24,2402.50,2403.24805,2351.8999,2380.3999,3668200,485.92627
2013-06-21,2370.6001,2432.00,2370.6001,2418.75195,3080600,493.75532
2013-06-20,2428.00,2448.00,2342.75195,2369.1001,3401400,483.61957
2013-06-19,2446.00,2448.69995,2407.30005,2438.35205,2918400,497.75641
2013-06-18,2430.00,2460.00,2424.69995,2446.552,2142400,499.43032
2013-06-17,2411.448,2426.00,2394.85205,2422.6001,1360200,494.54087
2013-06-14,2391.69995,2409.00,2377.14795,2394.948,2792000,488.89607
2013-06-13,2424.00,2425.00,2375.00,2379.8999,2077100,485.8242
2013-06-12,2462.24805,2506.3999,2412.85205,2421.35205,2963600,494.28609
2013-06-11,2490.00,2514.50,2465.85205,2475.50,2978800,505.33966
2013-06-10,2460.00,2498.00,2457.19995,2486.75195,2144500,507.63659
2013-06-07,2425.00,2472.8999,2420.00,2446.80005,3309000,499.48096
2013-06-06,2450.00,2454.64795,2415.8999,2429.64795,3754600,495.97959
2013-06-05,2480.00,2490.19995,2455.00,2461.24805,2539300,502.43032
2013-06-04,2490.00,2519.448,2463.6001,2495.8999,5857200,509.50402
2013-06-03,2525.00,2625.00,2475.14795,2514.1001,16607600,513.21935
2013-05-31,2342.00,2434.8999,2342.00,2411.69995,9249100,492.31575
2013-05-30,2333.50,2348.64795,2316.50,2341.448,3169300,477.97477
2013-05-29,2370.00,2391.00,2333.00,2352.3999,2583200,458.16373
2013-05-28,2370.00,2380.00,2353.64795,2366.19995,2117400,460.85149
2013-05-27,2341.19995,2386.00,2330.30005,2372.69995,1662500,462.11746
2013-05-24,2361.6001,2385.00,2334.00,2347.8999,1844300,457.28729
2013-05-23,2376.00,2419.24805,2356.14795,2359.85205,2550200,459.61515
2013-05-22,2400.00,2433.00,2378.24805,2385.30005,3122800,464.57151
2013-05-21,2370.19995,2417.052,2366.948,2397.6001,2830000,466.96712
2013-05-20,2346.00,2383.00,2344.00,2372.052,4379100,461.99126
2013-05-17,2336.8999,2369.00,2335.00,2351.75195,3215800,458.03754
2013-05-16,2353.50,2359.80005,2313.24805,2332.6001,3495800,454.30744
2013-05-15,2353.00,2372.69995,2347.3999,2360.448,4446500,459.73122
2013-05-14,2337.30005,2370.80005,2337.30005,2350.052,2242200,457.70645
2013-05-13,2355.00,2362.14795,2330.30005,2339.6001,2507400,455.67079
2013-05-10,2362.1001,2385.00,2357.1001,2371.552,2267000,461.89388
2013-05-09,2351.8999,2368.8999,2350.00,2361.3999,2280700,459.91661
2013-05-08,2365.00,2380.00,2338.052,2350.64795,3639100,457.82252
2013-05-07,2350.00,2355.00,2324.75195,2348.80005,3491500,457.46261
2013-05-06,2315.00,2345.00,2315.00,2341.1001,3000000,455.96293
2013-05-03,2296.75195,2324.00,2278.19995,2307.948,4558500,449.50609
2013-05-02,2236.00,2291.448,2236.00,2286.69995,4688000,445.36772
2013-05-01,2235.448,2235.448,2235.448,2235.448,000,435.38567
2013-04-30,2234.00,2242.35205,2222.19995,2235.448,4420300,435.38567
2013-04-29,2206.00,2248.80005,2186.00,2229.30005,4482800,434.18827
2013-04-26,2220.1001,2237.80005,2202.50,2212.00,5564700,430.81883
2013-04-25,2248.00,2250.00,2223.14795,2227.69995,6881100,433.87662
2013-04-24,2262.24805,2262.24805,2262.24805,2262.24805,000,440.60536
2013-04-23,2250.00,2270.6001,2244.3999,2262.24805,3934900,440.60536
2013-04-22,2291.6001,2293.00,2223.552,2244.552,7700600,437.1588
2013-04-19,2295.69995,2295.69995,2295.69995,2295.69995,000,447.1206
2013-04-18,2286.3999,2323.00,2281.30005,2295.69995,6612100,447.1206
2013-04-17,2300.00,2311.948,2250.00,2283.85205,7574500,444.81305
2013-04-16,2319.00,2326.00,2287.00,2296.24805,7150800,447.22735
2013-04-15,2290.00,2357.00,2204.00,2339.052,33279900,455.56404
2013-04-12,2625.052,2625.052,2268.69995,2296.64795,49013800,447.30524
2013-04-11,2866.50,2935.6001,2834.8999,2916.69995,8509300,568.06929
2013-04-10,2803.00,2827.80005,2776.24805,2815.64795,3275800,548.38796
2013-04-09,2833.552,2838.948,2756.24805,2766.35205,5420300,538.78687
2013-04-08,2850.00,2873.64795,2827.24805,2831.8999,1858100,551.55326
2013-04-05,2879.00,2899.00,2850.00,2865.85205,2186400,558.16593
2013-04-04,2945.00,2949.14795,2872.052,2880.052,3749900,560.93157
2013-04-03,2948.8999,2999.552,2948.00,2968.448,4177700,578.14797
2013-04-02,2930.00,2989.69995,2914.85205,2969.052,4860400,578.2656
2013-04-01,2910.75195,2953.552,2910.75195,2944.19995,3711000,573.42531
2013-03-29,2889.35205,2889.35205,2889.35205,2889.35205,000,562.74289
2013-03-28,2865.00,2896.948,2851.19995,2889.35205,6174000,562.74289
2013-03-27,2854.552,2854.552,2854.552,2854.552,000,555.96508
2013-03-26,2845.00,2869.64795,2834.00,2854.552,1707700,555.96508
2013-03-25,2845.19995,2865.00,2832.64795,2852.75195,2518400,555.6145
2013-03-22,2849.948,2875.50,2830.00,2863.19995,3685100,557.64939
2013-03-21,2883.00,2894.50,2862.00,2872.80005,4970000,559.51915
2013-03-20,2864.80005,2874.69995,2827.552,2865.64795,4497300,558.12618
2013-03-19,2875.00,2886.19995,2841.1001,2856.00,5988000,556.2471
2013-03-18,2866.24805,2890.00,2851.00,2860.75195,3223400,557.17261
2013-03-15,2876.35205,2911.64795,2868.052,2878.24805,3630300,560.58023
2013-03-14,2866.00,2888.8999,2842.8999,2874.1001,4166100,559.77235
2013-03-13,2890.00,2890.00,2850.1001,2863.448,5365000,557.6977
2013-03-12,2940.00,2944.69995,2912.00,2918.1001,2857000,568.34199
2013-03-11,2981.80005,2990.00,2930.00,2945.75195,2433000,573.72758
2013-03-08,2988.00,2989.00,2957.24805,2970.24805,3081400,578.49855
2013-03-07,2981.24805,3009.80005,2980.00,3004.35205,6857600,585.1408
2013-03-06,2947.00,2976.69995,2926.24805,2970.1001,6102700,578.46974
2013-03-05,2924.552,2939.3999,2913.24805,2921.30005,3585900,568.96522
2013-03-04,2926.00,2942.50,2872.14795,2903.448,5054100,565.48828
2013-03-01,2914.00,2961.3999,2892.00,2913.80005,4207300,567.50449
2013-02-28,2915.30005,2935.85205,2885.3999,2907.00,5904000,566.18008
2013-02-27,2948.00,2948.00,2902.1001,2910.552,3514800,566.87189
2013-02-26,2916.00,2969.3999,2916.00,2959.80005,6086700,576.46365
2013-02-25,2870.00,2922.00,2867.6001,2917.80005,5228800,568.28355
2013-02-22,2798.69995,2855.00,2797.1001,2840.552,4351700,553.23838
2013-02-21,2801.6001,2819.8999,2793.14795,2807.80005,2779300,546.85947
2013-02-20,2825.24805,2832.35205,2808.50,2819.448,2772600,549.12807
2013-02-19,2780.1001,2825.00,2767.052,2820.448,2321600,549.32284
2013-02-18,2783.00,2786.69995,2763.00,2780.1001,1377300,541.4645
2013-02-15,2790.00,2808.50,2776.30005,2788.6001,2597100,543.12
2013-02-14,2794.3999,2828.00,2794.35205,2812.75195,3447000,547.82392
2013-02-13,2757.00,2797.14795,2745.00,2789.552,3161400,543.3054
2013-02-12,2770.00,2774.1001,2741.75195,2755.24805,2221100,536.62421
2013-02-11,2801.24805,2814.948,2784.8999,2792.052,3697300,543.79231
2013-02-08,2783.14795,2816.69995,2772.24805,2789.448,2741300,543.28514
2013-02-07,2786.00,2799.00,2780.052,2789.50,5352200,543.29527
2013-02-06,2775.24805,2788.052,2755.85205,2776.00,4548600,540.66595
2013-02-05,2763.24805,2782.35205,2745.552,2755.8999,3083000,536.75117
2013-02-04,2781.00,2790.00,2745.00,2767.6001,3750000,539.02995
2013-02-01,2791.1001,2801.8999,2752.00,2770.948,3949800,539.682
2013-01-31,2792.00,2807.1001,2770.00,2789.50,8740200,543.29527
2013-01-30,2804.75195,2805.948,2780.552,2790.64795,3402700,543.51885
2013-01-29,2806.00,2825.00,2788.552,2799.00,3098500,545.14553
2013-01-28,2812.00,2827.6001,2801.00,2810.64795,3361500,547.41413
2013-01-25,2810.00,2828.00,2791.14795,2814.64795,4221200,548.19319
2013-01-24,2810.00,2828.00,2790.75195,2798.19995,5605600,544.98971
2013-01-23,2781.00,2798.00,2781.00,2789.6001,3729300,543.31476
2013-01-22,2793.6001,2798.64795,2777.00,2783.552,2555100,542.13681
2013-01-21,2763.052,2810.6001,2763.052,2796.30005,2949700,544.61967
2013-01-18,2805.00,2810.00,2777.448,2788.052,3645200,543.01325
2013-01-17,2792.00,2806.64795,2779.19995,2797.948,5883500,544.94064
2013-01-16,2781.00,2788.80005,2755.50,2767.448,5830400,539.00032
2013-01-15,2806.00,2809.448,2774.50,2787.052,10188900,542.81848
2013-01-14,2759.80005,2836.948,2752.24805,2806.50,25462300,546.60626
2013-01-11,2521.00,2722.00,2521.00,2712.1001,46426200,528.22052
2013-01-10,2331.00,2342.64795,2309.19995,2322.30005,5450500,452.30135
2013-01-09,2340.19995,2361.80005,2323.30005,2331.00,3074900,453.99579
2013-01-08,2365.00,2367.948,2323.50,2344.00,6433700,456.52773
2013-01-07,2351.1001,2379.8999,2335.552,2374.80005,4380800,462.52648
2013-01-04,2348.3999,2354.948,2332.00,2349.552,4227000,457.60906
2013-01-03,2315.00,2348.85205,2311.00,2337.8999,5299600,455.33965
2013-01-02,2316.19995,2328.00,2303.50,2309.19995,2174900,449.74992
2013-01-01,2327.6001,2329.8999,2305.552,2308.85205,1479900,449.68216
2012-12-31,2315.00,2324.1001,2303.69995,2318.69995,1725900,451.60018
2012-12-28,2302.1001,2325.50,2288.448,2323.19995,3532100,452.47662
2012-12-27,2327.80005,2329.00,2276.64795,2287.75195,4055100,445.57261
2012-12-26,2323.00,2330.8999,2304.35205,2315.24805,1631700,450.92787
2012-12-25,2322.30005,2322.30005,2322.30005,2322.30005,000,452.30135
2012-12-24,2321.1001,2328.3999,2313.00,2322.30005,2161900,452.30135
2012-12-21,2299.00,2321.30005,2286.80005,2296.85205,3462000,447.34499
2012-12-20,2306.1001,2310.00,2278.00,2299.6001,4220800,447.88021
2012-12-19,2274.00,2299.8999,2270.052,2296.14795,4995900,447.20786
2012-12-18,2260.00,2274.19995,2245.00,2271.00,4146000,442.30993
2012-12-17,2267.00,2291.85205,2256.948,2266.24805,5480800,441.38442
